order_id,city,order_time,delivery_time,order_status,payment_method,order_amount,delivery_fee,discount,final_amount,delivery_minutes,order_hour,order_day,order_month,is_weekend,is_peak_hour,sla_breach,weekday,order_segment,order_date
19638,Pune,2025-01-15 09:23:00,2025-01-15 10:00:00,Delivered,Wallet,2438.64,42.28,503.8,1977.12,37,9,Wednesday,January,False,True,True,Wednesday,High Value,2025-01-15
19639,Chennai,2025-03-25 13:56:00,2025-03-25 14:22:00,Delivered,Cash on Delivery,2292.26,33.25,339.97,1985.54,26,13,Tuesday,March,False,True,False,Tuesday,High Value,2025-03-25
19640,Bangalore,2025-01-26 21:17:00,2025-01-26 21:40:00,Delivered,Cash on Delivery,195.8,20.85,33.08,183.57,23,21,Sunday,January,True,True,False,Sunday,Low Value,2025-01-26
19641,Delhi,2025-03-27 10:32:00,,Cancelled,Cash on Delivery,1529.17,43.86,331.75,1241.28,16,10,Thursday,March,False,True,False,Thursday,Medium Value,2025-03-27
19642,Ahmedabad,2025-04-09 11:32:00,2025-04-09 11:52:00,Delivered,Card,1754.78,65.61,120.71,1699.68,20,11,Wednesday,April,False,False,False,Wednesday,High Value,2025-04-09
19643,Chennai,2025-04-18 20:24:00,2025-04-18 20:36:00,Delivered,Wallet,2235.16,53.18,45.8,2242.54,12,20,Friday,April,False,True,False,Friday,High Value,2025-04-18
19644,Kolkata,2025-04-17 20:30:00,2025-04-17 20:46:00,Delivered,Cash on Delivery,2458.26,41.75,325.38,2174.63,16,20,Thursday,April,False,True,False,Thursday,High Value,2025-04-17
19645,Mumbai,2025-02-28 21:42:00,2025-02-28 22:10:00,Delivered,Card,210.77,15.82,36.62,189.97,28,21,Friday,February,False,True,False,Friday,Low Value,2025-02-28
19646,Delhi,2025-01-24 20:14:00,2025-01-24 20:46:00,Delivered,Wallet,1674.63,47.01,283.73,1437.91,32,20,Friday,January,False,True,True,Friday,Medium Value,2025-01-24
19647,Chennai,2025-02-03 00:30:00,2025-02-03 00:47:00,Delivered,Cash on Delivery,1822.99,15.22,78.94,1759.27,17,0,Monday,February,False,False,False,Monday,High Value,2025-02-03
19648,Bangalore,2025-02-01 13:44:00,2025-02-01 14:14:00,Delivered,Wallet,1240.31,47.51,7.84,1279.98,30,13,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-01
19649,Hyderabad,2025-04-12 08:55:00,2025-04-12 09:18:00,Delivered,UPI,2028.52,58.9,288.96,1798.46,23,8,Saturday,April,True,True,False,Saturday,High Value,2025-04-12
19650,Chennai,2025-01-13 13:31:00,2025-01-13 14:13:00,Delivered,Wallet,686.68,15.83,18.96,683.55,42,13,Monday,January,False,True,True,Monday,Medium Value,2025-01-13
19651,Bangalore,2025-04-07 16:05:00,2025-04-07 16:16:00,Delivered,Card,301.15,47.85,52.33,296.67,11,16,Monday,April,False,False,False,Monday,Low Value,2025-04-07
19652,Hyderabad,2025-02-22 00:19:00,,Cancelled,Cash on Delivery,802.91,17.45,168.64,651.72,33,0,Saturday,February,True,False,True,Saturday,Medium Value,2025-02-22
19653,Kolkata,2025-01-11 14:54:00,2025-01-11 15:24:00,Delivered,Cash on Delivery,1211.91,14.48,2.61,1223.78,30,14,Saturday,January,True,True,False,Saturday,Medium Value,2025-01-11
19654,Kolkata,2025-03-19 14:30:00,2025-03-19 14:52:00,Delivered,Card,1440.63,57.07,267.71,1229.99,22,14,Wednesday,March,False,True,False,Wednesday,Medium Value,2025-03-19
19655,Chennai,2025-02-19 09:21:00,2025-02-19 09:51:00,Delivered,Card,2194.23,34.3,406.66,1821.87,30,9,Wednesday,February,False,True,False,Wednesday,High Value,2025-02-19
19656,Hyderabad,2025-02-13 09:08:00,2025-02-13 09:26:00,Delivered,Wallet,749.69,39.56,158.15,631.1,18,9,Thursday,February,False,True,False,Thursday,Medium Value,2025-02-13
19657,Ahmedabad,2025-02-27 21:08:00,2025-02-27 21:40:00,Delivered,Cash on Delivery,509.0,39.91,91.24,457.67,32,21,Thursday,February,False,True,True,Thursday,Low Value,2025-02-27
19658,Mumbai,2025-02-24 09:16:00,2025-02-24 09:26:00,Delivered,Wallet,1301.82,28.5,140.3,1190.02,10,9,Monday,February,False,True,False,Monday,Medium Value,2025-02-24
19659,Delhi,2025-01-17 14:02:00,2025-01-17 14:24:00,Delivered,Cash on Delivery,1910.28,18.4,321.39,1607.29,22,14,Friday,January,False,True,False,Friday,High Value,2025-01-17
19660,Hyderabad,2025-02-04 09:20:00,2025-02-04 09:49:00,Delivered,UPI,393.65,19.19,58.61,354.23,29,9,Tuesday,February,False,True,False,Tuesday,Low Value,2025-02-04
19661,Hyderabad,2025-03-19 20:07:00,2025-03-19 20:41:00,Delivered,Cash on Delivery,307.69,39.35,62.4,284.64,34,20,Wednesday,March,False,True,True,Wednesday,Low Value,2025-03-19
19662,Ahmedabad,2025-03-08 04:59:00,2025-03-08 05:37:00,Delivered,Card,1241.44,57.0,24.84,1273.6,38,4,Saturday,March,True,False,True,Saturday,Medium Value,2025-03-08
19663,Delhi,2025-01-15 13:24:00,2025-01-15 13:39:00,Delivered,UPI,174.43,64.81,27.74,211.5,15,13,Wednesday,January,False,True,False,Wednesday,Low Value,2025-01-15
19664,Ahmedabad,2025-04-18 19:14:00,2025-04-18 19:31:00,Delivered,Wallet,651.84,66.34,10.76,707.42,17,19,Friday,April,False,True,False,Friday,Medium Value,2025-04-18
19665,Bangalore,2025-02-03 20:31:00,2025-02-03 20:57:00,Delivered,Cash on Delivery,1130.84,26.41,37.02,1120.23,26,20,Monday,February,False,True,False,Monday,Medium Value,2025-02-03
19666,Hyderabad,2025-03-07 00:40:00,2025-03-07 01:09:00,Delivered,Wallet,1639.92,60.8,166.6,1534.12,29,0,Friday,March,False,False,False,Friday,High Value,2025-03-07
19667,Delhi,2025-02-21 21:49:00,2025-02-21 22:08:00,Delivered,UPI,2175.42,10.88,101.79,2084.51,19,21,Friday,February,False,True,False,Friday,High Value,2025-02-21
19668,Delhi,2025-04-22 16:47:00,2025-04-22 17:08:00,Delivered,Cash on Delivery,1537.57,43.59,353.62,1227.54,21,16,Tuesday,April,False,False,False,Tuesday,Medium Value,2025-04-22
19669,Mumbai,2025-03-11 14:04:00,2025-03-11 14:37:00,Delivered,UPI,557.02,35.51,29.48,563.05,33,14,Tuesday,March,False,True,True,Tuesday,Medium Value,2025-03-11
19670,Kolkata,2025-04-17 13:33:00,,Cancelled,Wallet,1791.64,66.35,273.8,1584.19,29,13,Thursday,April,False,True,False,Thursday,High Value,2025-04-17
19671,Chennai,2025-01-27 19:13:00,2025-01-27 19:42:00,Delivered,Cash on Delivery,1217.76,35.4,154.33,1098.83,29,19,Monday,January,False,True,False,Monday,Medium Value,2025-01-27
19672,Mumbai,2025-02-14 07:17:00,2025-02-14 07:29:00,Delivered,Wallet,1377.99,35.11,328.14,1084.96,12,7,Friday,February,False,False,False,Friday,Medium Value,2025-02-14
19673,Chennai,2025-03-21 20:37:00,2025-03-21 21:00:00,Delivered,Cash on Delivery,1857.21,47.63,291.67,1613.17,23,20,Friday,March,False,True,False,Friday,High Value,2025-03-21
19674,Bangalore,2025-04-28 17:43:00,2025-04-28 18:05:00,Delivered,Cash on Delivery,1254.79,59.74,221.81,1092.72,22,17,Monday,April,False,False,False,Monday,Medium Value,2025-04-28
19675,Delhi,2025-02-07 09:58:00,2025-02-07 10:20:00,Delivered,Card,195.52,59.36,31.12,223.76,22,9,Friday,February,False,True,False,Friday,Low Value,2025-02-07
19676,Kolkata,2025-03-21 20:53:00,2025-03-21 21:03:00,Delivered,Wallet,531.93,42.6,102.34,472.19,10,20,Friday,March,False,True,False,Friday,Low Value,2025-03-21
19677,Pune,2025-03-09 14:48:00,2025-03-09 15:05:00,Delivered,Card,1765.22,69.95,45.51,1789.66,17,14,Sunday,March,True,True,False,Sunday,High Value,2025-03-09
19678,Delhi,2025-04-24 13:17:00,2025-04-24 13:27:00,Delivered,UPI,363.89,50.11,65.11,348.89,10,13,Thursday,April,False,True,False,Thursday,Low Value,2025-04-24
19679,Delhi,2025-01-02 09:32:00,2025-01-02 09:50:00,Delivered,Card,207.92,41.87,18.07,231.72,18,9,Thursday,January,False,True,False,Thursday,Low Value,2025-01-02
19680,Delhi,2025-02-02 09:40:00,2025-02-02 09:58:00,Delivered,UPI,1581.85,41.58,353.6,1269.83,18,9,Sunday,February,True,True,False,Sunday,Medium Value,2025-02-02
19681,Chennai,2025-03-14 09:08:00,2025-03-14 09:33:00,Delivered,UPI,2195.8,37.58,94.65,2138.73,25,9,Friday,March,False,True,False,Friday,High Value,2025-03-14
19682,Chennai,2025-03-08 08:11:00,2025-03-08 08:27:00,Delivered,Card,879.33,16.42,62.7,833.05,16,8,Saturday,March,True,True,False,Saturday,Medium Value,2025-03-08
19683,Kolkata,2025-04-05 09:17:00,2025-04-05 09:46:00,Delivered,Card,953.52,56.61,85.52,924.61,29,9,Saturday,April,True,True,False,Saturday,Medium Value,2025-04-05
19684,Kolkata,2025-03-12 14:08:00,2025-03-12 14:24:00,Delivered,Cash on Delivery,928.68,64.31,202.1,790.89,16,14,Wednesday,March,False,True,False,Wednesday,Medium Value,2025-03-12
19685,Chennai,2025-01-22 19:37:00,2025-01-22 20:04:00,Delivered,Card,764.08,23.58,43.78,743.88,27,19,Wednesday,January,False,True,False,Wednesday,Medium Value,2025-01-22
19686,Ahmedabad,2025-04-15 23:30:00,,Cancelled,Cash on Delivery,1655.19,40.93,21.02,1675.1,24,23,Tuesday,April,False,False,False,Tuesday,High Value,2025-04-15
19687,Ahmedabad,2025-02-08 21:24:00,2025-02-08 21:40:00,Delivered,UPI,2258.68,63.8,297.67,2024.81,16,21,Saturday,February,True,True,False,Saturday,High Value,2025-02-08
19688,Pune,2025-02-07 14:46:00,2025-02-07 15:11:00,Delivered,UPI,102.13,57.32,20.89,138.56,25,14,Friday,February,False,True,False,Friday,Low Value,2025-02-07
19689,Pune,2025-03-01 14:45:00,2025-03-01 15:05:00,Delivered,Wallet,1574.97,36.39,377.61,1233.75,20,14,Saturday,March,True,True,False,Saturday,Medium Value,2025-03-01
19690,Mumbai,2025-03-15 19:29:00,2025-03-15 19:53:00,Delivered,Card,1159.28,62.8,37.64,1184.44,24,19,Saturday,March,True,True,False,Saturday,Medium Value,2025-03-15
19691,Kolkata,2025-04-24 09:43:00,2025-04-24 10:00:00,Delivered,UPI,1379.4,50.5,252.29,1177.61,17,9,Thursday,April,False,True,False,Thursday,Medium Value,2025-04-24
19692,Chennai,2025-01-25 20:13:00,2025-01-25 20:49:00,Delivered,Cash on Delivery,678.12,32.21,156.27,554.06,36,20,Saturday,January,True,True,True,Saturday,Medium Value,2025-01-25
19693,Kolkata,2025-03-18 20:25:00,2025-03-18 20:35:00,Delivered,Card,911.3,24.11,26.27,909.14,10,20,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-18
19694,Bangalore,2025-03-14 05:43:00,2025-03-14 06:22:00,Delivered,Cash on Delivery,2451.61,18.14,59.38,2410.37,39,5,Friday,March,False,False,True,Friday,High Value,2025-03-14
19695,Bangalore,2025-03-11 13:40:00,2025-03-11 14:04:00,Delivered,Card,1995.47,16.85,175.76,1836.56,24,13,Tuesday,March,False,True,False,Tuesday,High Value,2025-03-11
19696,Delhi,2025-01-20 09:50:00,2025-01-20 10:12:00,Delivered,Card,485.31,32.88,88.51,429.68,22,9,Monday,January,False,True,False,Monday,Low Value,2025-01-20
19697,Kolkata,2025-03-18 03:20:00,,Cancelled,Wallet,2183.88,14.65,287.17,1911.36,31,3,Tuesday,March,False,False,True,Tuesday,High Value,2025-03-18
19698,Ahmedabad,2025-01-27 14:42:00,2025-01-27 15:13:00,Delivered,Card,1036.55,62.32,206.46,892.41,31,14,Monday,January,False,True,True,Monday,Medium Value,2025-01-27
19699,Chennai,2025-03-02 09:16:00,2025-03-02 09:26:00,Delivered,Wallet,977.48,25.5,188.11,814.87,10,9,Sunday,March,True,True,False,Sunday,Medium Value,2025-03-02
19700,Bangalore,2025-02-03 21:37:00,2025-02-03 22:21:00,Delivered,Wallet,240.09,59.83,22.3,277.62,44,21,Monday,February,False,True,True,Monday,Low Value,2025-02-03
19701,Mumbai,2025-04-26 17:21:00,2025-04-26 17:57:00,Delivered,Wallet,243.18,67.17,14.26,296.09,36,17,Saturday,April,True,False,True,Saturday,Low Value,2025-04-26
19702,Pune,2025-03-24 10:14:00,2025-03-24 10:31:00,Delivered,Card,265.1,44.6,40.45,269.25,17,10,Monday,March,False,True,False,Monday,Low Value,2025-03-24
19703,Chennai,2025-03-22 01:54:00,2025-03-22 02:29:00,Delivered,Wallet,1999.62,32.78,74.14,1958.26,35,1,Saturday,March,True,False,True,Saturday,High Value,2025-03-22
19704,Mumbai,2025-03-01 08:33:00,2025-03-01 08:55:00,Delivered,Card,306.62,54.0,17.13,343.49,22,8,Saturday,March,True,True,False,Saturday,Low Value,2025-03-01
19705,Hyderabad,2025-03-20 10:56:00,2025-03-20 11:22:00,Delivered,UPI,1977.54,65.9,285.9,1757.54,26,10,Thursday,March,False,True,False,Thursday,High Value,2025-03-20
19706,Bangalore,2025-04-21 08:19:00,2025-04-21 08:53:00,Delivered,Wallet,1195.22,45.11,60.42,1179.91,34,8,Monday,April,False,True,True,Monday,Medium Value,2025-04-21
19707,Kolkata,2025-04-13 21:47:00,2025-04-13 22:03:00,Delivered,Card,2109.53,15.07,472.82,1651.78,16,21,Sunday,April,True,True,False,Sunday,High Value,2025-04-13
19708,Chennai,2025-03-24 13:23:00,2025-03-24 14:11:00,Delivered,Card,1593.82,13.1,334.68,1272.24,48,13,Monday,March,False,True,True,Monday,Medium Value,2025-03-24
19709,Delhi,2025-03-18 21:45:00,2025-03-18 22:16:00,Delivered,Card,2498.59,55.77,6.74,2547.62,31,21,Tuesday,March,False,True,True,Tuesday,High Value,2025-03-18
19710,Hyderabad,2025-01-17 23:24:00,2025-01-17 23:59:00,Delivered,UPI,396.27,18.89,97.09,318.07,35,23,Friday,January,False,False,True,Friday,Low Value,2025-01-17
19711,Bangalore,2025-02-22 09:06:00,2025-02-22 09:26:00,Delivered,Wallet,435.19,60.8,92.84,403.15,20,9,Saturday,February,True,True,False,Saturday,Low Value,2025-02-22
19712,Pune,2025-04-20 12:31:00,2025-04-20 12:55:00,Delivered,Card,1191.47,67.05,296.02,962.5,24,12,Sunday,April,True,False,False,Sunday,Medium Value,2025-04-20
19713,Bangalore,2025-04-17 10:17:00,2025-04-17 10:56:00,Delivered,Cash on Delivery,242.86,34.34,46.76,230.44,39,10,Thursday,April,False,True,True,Thursday,Low Value,2025-04-17
19714,Bangalore,2025-02-23 15:56:00,2025-02-23 16:17:00,Delivered,UPI,853.42,20.57,64.65,809.34,21,15,Sunday,February,True,False,False,Sunday,Medium Value,2025-02-23
19715,Kolkata,2025-02-25 19:49:00,2025-02-25 20:09:00,Delivered,Wallet,2263.86,55.85,97.66,2222.05,20,19,Tuesday,February,False,True,False,Tuesday,High Value,2025-02-25
19716,Hyderabad,2025-02-23 19:21:00,,Cancelled,Wallet,458.37,30.8,110.81,378.36,34,19,Sunday,February,True,True,True,Sunday,Low Value,2025-02-23
19717,Bangalore,2025-02-02 09:36:00,2025-02-02 10:12:00,Delivered,Wallet,501.7,33.07,8.85,525.92,36,9,Sunday,February,True,True,True,Sunday,Medium Value,2025-02-02
19718,Kolkata,2025-03-15 06:04:00,2025-03-15 06:35:00,Delivered,Wallet,2056.72,69.19,414.89,1711.02,31,6,Saturday,March,True,False,True,Saturday,High Value,2025-03-15
19719,Kolkata,2025-01-05 19:03:00,2025-01-05 19:27:00,Delivered,Card,125.63,62.57,27.88,160.32,24,19,Sunday,January,True,True,False,Sunday,Low Value,2025-01-05
19720,Kolkata,2025-01-21 08:35:00,2025-01-21 08:45:00,Delivered,UPI,2359.44,25.72,552.94,1832.22,10,8,Tuesday,January,False,True,False,Tuesday,High Value,2025-01-21
19721,Hyderabad,2025-04-08 10:51:00,,Cancelled,Card,925.91,41.6,157.84,809.67,29,10,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-08
19722,Hyderabad,2025-01-28 19:37:00,2025-01-28 19:57:00,Delivered,Wallet,672.07,49.49,149.2,572.36,20,19,Tuesday,January,False,True,False,Tuesday,Medium Value,2025-01-28
19723,Kolkata,2025-01-18 21:51:00,2025-01-18 22:08:00,Delivered,Cash on Delivery,2255.1,54.79,165.58,2144.31,17,21,Saturday,January,True,True,False,Saturday,High Value,2025-01-18
19724,Pune,2025-04-05 20:12:00,2025-04-05 20:28:00,Delivered,Cash on Delivery,1817.31,26.16,60.45,1783.02,16,20,Saturday,April,True,True,False,Saturday,High Value,2025-04-05
19725,Pune,2025-01-28 23:26:00,2025-01-28 23:57:00,Delivered,Wallet,504.95,38.86,76.6,467.21,31,23,Tuesday,January,False,False,True,Tuesday,Low Value,2025-01-28
19726,Ahmedabad,2025-03-24 08:52:00,2025-03-24 09:22:00,Delivered,UPI,2233.99,47.49,394.07,1887.41,30,8,Monday,March,False,True,False,Monday,High Value,2025-03-24
19727,Hyderabad,2025-03-13 08:30:00,2025-03-13 08:43:00,Delivered,Wallet,1695.31,66.8,277.02,1485.09,13,8,Thursday,March,False,True,False,Thursday,Medium Value,2025-03-13
19728,Hyderabad,2025-04-08 08:54:00,2025-04-08 09:23:00,Delivered,UPI,1710.57,12.07,181.99,1540.65,29,8,Tuesday,April,False,True,False,Tuesday,High Value,2025-04-08
19729,Ahmedabad,2025-03-18 17:18:00,2025-03-18 17:45:00,Delivered,Cash on Delivery,284.33,66.08,41.37,309.04,27,17,Tuesday,March,False,False,False,Tuesday,Low Value,2025-03-18
19730,Pune,2025-03-22 13:56:00,2025-03-22 14:06:00,Delivered,UPI,328.84,10.87,22.16,317.55,10,13,Saturday,March,True,True,False,Saturday,Low Value,2025-03-22
19731,Delhi,2025-01-12 21:39:00,2025-01-12 21:53:00,Delivered,UPI,1744.11,17.09,226.19,1535.01,14,21,Sunday,January,True,True,False,Sunday,High Value,2025-01-12
19732,Kolkata,2025-03-02 09:30:00,2025-03-02 09:51:00,Delivered,Wallet,379.57,32.58,29.11,383.04,21,9,Sunday,March,True,True,False,Sunday,Low Value,2025-03-02
19733,Delhi,2025-02-01 13:30:00,2025-02-01 13:47:00,Delivered,Wallet,1314.86,59.55,208.92,1165.49,17,13,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-01
19734,Hyderabad,2025-01-05 09:37:00,2025-01-05 10:03:00,Delivered,Wallet,151.53,17.54,0.34,168.73,26,9,Sunday,January,True,True,False,Sunday,Low Value,2025-01-05
19735,Pune,2025-01-18 13:40:00,2025-01-18 14:10:00,Delivered,UPI,2217.0,17.12,223.15,2010.97,30,13,Saturday,January,True,True,False,Saturday,High Value,2025-01-18
19736,Mumbai,2025-03-19 14:39:00,,Cancelled,UPI,981.6,32.14,145.39,868.35,24,14,Wednesday,March,False,True,False,Wednesday,Medium Value,2025-03-19
19737,Kolkata,2025-01-18 08:04:00,2025-01-18 08:37:00,Delivered,UPI,438.21,20.65,85.98,372.88,33,8,Saturday,January,True,True,True,Saturday,Low Value,2025-01-18
19738,Mumbai,2025-01-18 09:10:00,2025-01-18 09:38:00,Delivered,UPI,312.03,33.06,64.04,281.05,28,9,Saturday,January,True,True,False,Saturday,Low Value,2025-01-18
19739,Mumbai,2025-02-14 14:18:00,2025-02-14 14:43:00,Delivered,Wallet,1566.47,23.76,243.88,1346.35,25,14,Friday,February,False,True,False,Friday,Medium Value,2025-02-14
19740,Pune,2025-02-19 02:40:00,2025-02-19 03:10:00,Delivered,Wallet,849.83,46.8,78.33,818.3,30,2,Wednesday,February,False,False,False,Wednesday,Medium Value,2025-02-19
19741,Kolkata,2025-04-25 09:44:00,2025-04-25 10:14:00,Delivered,Cash on Delivery,1172.98,55.02,271.67,956.33,30,9,Friday,April,False,True,False,Friday,Medium Value,2025-04-25
19742,Ahmedabad,2025-01-18 21:06:00,2025-01-18 21:19:00,Delivered,Wallet,2378.15,42.25,175.81,2244.59,13,21,Saturday,January,True,True,False,Saturday,High Value,2025-01-18
19743,Bangalore,2025-03-17 19:10:00,2025-03-17 19:39:00,Delivered,Cash on Delivery,1259.31,24.94,230.71,1053.54,29,19,Monday,March,False,True,False,Monday,Medium Value,2025-03-17
19744,Delhi,2025-01-01 14:37:00,2025-01-01 15:07:00,Delivered,Card,1369.37,53.69,56.0,1367.06,30,14,Wednesday,January,False,True,False,Wednesday,Medium Value,2025-01-01
19745,Ahmedabad,2025-01-02 19:53:00,2025-01-02 20:18:00,Delivered,Wallet,772.71,51.76,62.05,762.42,25,19,Thursday,January,False,True,False,Thursday,Medium Value,2025-01-02
19746,Mumbai,2025-02-21 09:12:00,2025-02-21 09:54:00,Delivered,UPI,340.17,12.78,43.72,309.23,42,9,Friday,February,False,True,True,Friday,Low Value,2025-02-21
19747,Ahmedabad,2025-02-17 14:53:00,2025-02-17 15:16:00,Delivered,UPI,422.56,13.91,78.46,358.01,23,14,Monday,February,False,True,False,Monday,Low Value,2025-02-17
19748,Ahmedabad,2025-03-02 08:46:00,2025-03-02 09:09:00,Delivered,Card,2487.03,12.7,456.71,2043.02,23,8,Sunday,March,True,True,False,Sunday,High Value,2025-03-02
19749,Ahmedabad,2025-02-20 09:25:00,2025-02-20 09:54:00,Delivered,UPI,2095.66,21.43,432.02,1685.07,29,9,Thursday,February,False,True,False,Thursday,High Value,2025-02-20
19750,Pune,2025-04-20 21:34:00,2025-04-20 22:07:00,Delivered,Cash on Delivery,237.71,29.32,24.93,242.1,33,21,Sunday,April,True,True,True,Sunday,Low Value,2025-04-20
19751,Chennai,2025-03-02 19:41:00,2025-03-02 20:08:00,Delivered,Cash on Delivery,780.21,19.86,89.79,710.28,27,19,Sunday,March,True,True,False,Sunday,Medium Value,2025-03-02
19752,Kolkata,2025-01-12 14:31:00,2025-01-12 14:41:00,Delivered,UPI,1080.64,32.72,16.84,1096.52,10,14,Sunday,January,True,True,False,Sunday,Medium Value,2025-01-12
19753,Bangalore,2025-03-16 09:12:00,2025-03-16 09:28:00,Delivered,Cash on Delivery,1895.45,62.73,184.7,1773.48,16,9,Sunday,March,True,True,False,Sunday,High Value,2025-03-16
19754,Bangalore,2025-04-10 03:46:00,2025-04-10 04:14:00,Delivered,Cash on Delivery,377.14,61.03,58.98,379.19,28,3,Thursday,April,False,False,False,Thursday,Low Value,2025-04-10
19755,Mumbai,2025-02-18 20:59:00,2025-02-18 21:24:00,Delivered,Card,1636.13,18.27,340.07,1314.33,25,20,Tuesday,February,False,True,False,Tuesday,Medium Value,2025-02-18
19756,Ahmedabad,2025-02-13 14:46:00,2025-02-13 15:06:00,Delivered,Card,1608.12,53.88,212.96,1449.04,20,14,Thursday,February,False,True,False,Thursday,Medium Value,2025-02-13
19757,Chennai,2025-04-26 05:14:00,2025-04-26 05:35:00,Delivered,Card,412.94,58.61,19.44,452.11,21,5,Saturday,April,True,False,False,Saturday,Low Value,2025-04-26
19758,Chennai,2025-02-13 13:35:00,2025-02-13 13:50:00,Delivered,UPI,1776.43,57.16,333.57,1500.02,15,13,Thursday,February,False,True,False,Thursday,High Value,2025-02-13
19759,Kolkata,2025-04-08 14:36:00,2025-04-08 15:13:00,Delivered,UPI,843.04,34.51,48.09,829.46,37,14,Tuesday,April,False,True,True,Tuesday,Medium Value,2025-04-08
19760,Delhi,2025-04-20 14:55:00,2025-04-20 15:09:00,Delivered,Wallet,1220.16,47.03,117.67,1149.52,14,14,Sunday,April,True,True,False,Sunday,Medium Value,2025-04-20
19761,Pune,2025-03-27 08:21:00,2025-03-27 08:46:00,Delivered,Cash on Delivery,2184.6,67.59,119.97,2132.22,25,8,Thursday,March,False,True,False,Thursday,High Value,2025-03-27
19762,Bangalore,2025-01-22 19:39:00,2025-01-22 19:52:00,Delivered,Card,298.54,16.87,15.75,299.66,13,19,Wednesday,January,False,True,False,Wednesday,Low Value,2025-01-22
19763,Bangalore,2025-03-05 20:14:00,,Cancelled,Wallet,1225.53,29.47,231.86,1023.14,40,20,Wednesday,March,False,True,True,Wednesday,Medium Value,2025-03-05
